6	27231000	27232000	6	27694000	27695000
6	27231000	27232000	6	27519000	27520000
6	27133000	27134000	6	27692000	27693000
6	27133000	27134000	6	27474000	27475000
6	27177000	27178000	6	27479000	27480000
6	27147000	27148000	6	27479000	27480000
6	27162000	27163000	6	27478000	27479000
6	27281000	27282000	6	27480000	27481000
6	26342000	26343000	6	26537000	26538000
6	27178000	27179000	6	27793000	27794000
6	27811000	27812000	6	27903000	27904000
6	27280000	27281000	6	27503000	27504000
6	27237000	27238000	6	27480000	27481000
6	26534000	26535000	6	26570000	26571000
6	26534000	26535000	6	26554000	26555000
6	26286000	26287000	6	26520000	26521000
6	26365000	26366000	6	26520000	26521000
6	27335000	27336000	6	27473000	27474000
6	27549000	27550000	6	27793000	27794000
6	27237000	27238000	6	27473000	27474000
6	26365000	26366000	6	26571000	26572000
6	27694000	27695000	6	27903000	27904000
6	26286000	26287000	6	26596000	26597000
6	26538000	26539000	6	26570000	26571000
6	27548000	27549000	6	27693000	27694000
6	27603000	27604000	6	27903000	27904000
6	26312000	26313000	6	26539000	26540000
6	27604000	27605000	6	27894000	27895000
6	27687000	27688000	6	27903000	27904000
6	26365000	26366000	6	26595000	26596000
6	27795000	27796000	6	27903000	27904000
6	27231000	27232000	6	27479000	27480000
6	26286000	26287000	6	26538000	26539000
6	27584000	27585000	6	27895000	27896000
6	27296000	27297000	6	27473000	27474000
6	27596000	27597000	6	27894000	27895000
6	26322000	26323000	6	26554000	26555000
6	27594000	27595000	6	27902000	27903000
6	27619000	27620000	6	27894000	27895000
6	26296000	26297000	6	26596000	26597000
6	27617000	27618000	6	27693000	27694000
6	26313000	26314000	6	26571000	26572000
6	27297000	27298000	6	27503000	27504000
6	27519000	27520000	6	27794000	27795000
6	26322000	26323000	6	26596000	26597000
6	27297000	27298000	6	27479000	27480000
6	27755000	27756000	6	27903000	27904000
6	26312000	26313000	6	26533000	26534000
6	26365000	26366000	6	26537000	26538000
6	27838000	27839000	6	27903000	27904000
6	26521000	26522000	6	26554000	26555000
6	27694000	27695000	6	27894000	27895000
6	27548000	27549000	6	27893000	27894000
6	26522000	26523000	6	26570000	26571000
6	26322000	26323000	6	26571000	26572000
6	27687000	27688000	6	27893000	27894000
6	26343000	26344000	6	26520000	26521000
6	27148000	27149000	6	27794000	27795000
6	27618000	27619000	6	27903000	27904000
6	26322000	26323000	6	26533000	26534000
6	27281000	27282000	6	27473000	27474000
6	27617000	27618000	6	27686000	27687000
6	26474000	26475000	6	26594000	26595000
6	26538000	26539000	6	26554000	26555000
6	27583000	27584000	6	27903000	27904000
6	27231000	27232000	6	27473000	27474000
6	26322000	26323000	6	26538000	26539000
6	26383000	26384000	6	26555000	26556000
6	27335000	27336000	6	27479000	27480000
6	26537000	26538000	6	26595000	26596000
6	26521000	26522000	6	26595000	26596000
6	27594000	27595000	6	27753000	27754000
6	27593000	27594000	6	27672000	27673000
6	27594000	27595000	6	27686000	27687000
6	27618000	27619000	6	27753000	27754000
6	27584000	27585000	6	27753000	27754000
6	27478000	27479000	6	27794000	27795000
6	27477000	27478000	6	27753000	27754000
6	27479000	27480000	6	27811000	27812000
6	28135000	28136000	6	28350000	28351000
6	27609000	27610000	6	27753000	27754000
6	28081000	28082000	6	28350000	28351000
6	26124000	26125000	6	26172000	26173000
6	26033000	26034000	6	26157000	26158000
6	26027000	26028000	6	26120000	26121000
6	27602000	27603000	6	27753000	27754000
6	27297000	27298000	6	27593000	27594000
6	28081000	28082000	6	28253000	28254000
6	27237000	27238000	6	27604000	27605000
6	28225000	28226000	6	28267000	28268000
6	26206000	26207000	6	26305000	26306000
6	27231000	27232000	6	27618000	27619000
6	26021000	26022000	6	26120000	26121000
6	27297000	27298000	6	27649000	27650000
6	26026000	26027000	6	26055000	26056000
6	26125000	26126000	6	26224000	26225000
6	28125000	28126000	6	28268000	28269000
6	26021000	26022000	6	26157000	26158000
6	28225000	28226000	6	28252000	28253000
6	28125000	28126000	6	28350000	28351000
6	26158000	26159000	6	26199000	26200000
6	26124000	26125000	6	26199000	26200000
6	26054000	26055000	6	26224000	26225000
6	28142000	28143000	6	28356000	28357000
6	26173000	26174000	6	26224000	26225000
6	27280000	27281000	6	27520000	27521000
6	26021000	26022000	6	26055000	26056000
6	26033000	26034000	6	26120000	26121000
6	28143000	28144000	6	28350000	28351000
6	26033000	26034000	6	26224000	26225000
6	27237000	27238000	6	27618000	27619000
6	28080000	28081000	6	28124000	28125000
6	28124000	28125000	6	28142000	28143000
6	27251000	27252000	6	27671000	27672000
6	27296000	27297000	6	27673000	27674000
6	27333000	27334000	6	27518000	27519000
6	26032000	26033000	6	26104000	26105000
6	26223000	26224000	6	26313000	26314000
6	27231000	27232000	6	27604000	27605000
6	26021000	26022000	6	26224000	26225000
6	27297000	27298000	6	27519000	27520000
6	26158000	26159000	6	26224000	26225000
6	26159000	26160000	6	26172000	26173000
6	27251000	27252000	6	27686000	27687000
6	26033000	26034000	6	26055000	26056000
6	26158000	26159000	6	26312000	26313000
6	26066000	26067000	6	26097000	26098000
6	26188000	26189000	6	26224000	26225000
6	26205000	26206000	6	26224000	26225000
6	25557000	25558000	6	25891000	25892000
6	26332000	26333000	6	27694000	27695000
6	26332000	26333000	6	27671000	27672000
6	26331000	26332000	6	27476000	27477000
6	26331000	26332000	6	27809000	27810000
6	26309000	26310000	6	27545000	27546000
6	26310000	26311000	6	27812000	27813000
19	38244000	38245000	19	38335000	38336000
19	38236000	38237000	19	38384000	38385000
19	38234000	38235000	19	38441000	38442000
19	38231000	38232000	19	38633000	38634000
19	38407000	38408000	19	38631000	38632000
19	38512000	38513000	19	38635000	38636000
